NAME,income,poverty_rate,black_pct,renter_pct,housing_burden_pct,Tree_Canopy_Cover_Percent,Park_Land_Percent,poverty_z,canopy_z,parks_z,green_equity_index
County 41,41442,24.672617698234465,9.224775944153514,25.950970670801574,43.75629062672877,22.142184579212426,19.716766599162167,1.6883867299695254,-0.42782181136149483,1.556825336928101,-0.5593832044029192
County 42,49018,10.150841283081661,1.3673152509304174,21.562734031684965,40.3991522416765,39.7743530777532,16.261212876941315,-0.8915765565428123,1.6249791751266391,0.770697580691376,3.2872533123608276
County 43,49610,16.28718085849563,4.904700886412402,32.20336680421606,28.074348570060657,12.965538536769593,13.099656243988965,0.19861588035638675,-1.4962002158747052,0.051453250587073604,-1.6433628456440184
County 44,54029,21.13937368274358,5.271055185566477,31.17189441782336,44.30245613069981,16.61809953421607,18.97554324442229,1.0606646399403636,-1.0709558212679533,1.3881993222361855,-0.7434211389721312
County 45,63012,12.887401079055497,3.479855025495211,45.71459173613731,44.68377744575977,19.679653933709506,18.209107132648896,-0.40539472843043534,-0.7145185576388464,1.2138374835031482,0.9047136542947372
County 46,55631,19.621460716891143,0.9497256037585013,20.798333466798788,30.21650334364445,14.431685309188605,10.869747387758858,0.7909896627155375,-1.3255060927436098,-0.45584409932474995,-2.5723398547838974
County 47,63531,8.221380288584296,2.7960135538312794,47.60447689277015,36.39807757221187,18.526577035946662,14.845147939691476,-1.2343678505450073,-0.8487639508484303,0.44854719864196413,0.8341510983385412
County 48,49981,17.013971356671796,1.4075315947759288,40.427089969848694,30.141329961280704,33.37735878578441,14.710777183600154,0.3277387058754426,0.8802179057343198,0.4179782683108756,0.9704574681697528
County 49,70878,22.317289166065294,2.763374104267912,47.12677982192653,26.433702643514277,25.686760026556534,9.904522787344469,1.2699350910687406,-0.01514948602659415,-0.6754297027864684,-1.9605142798818032
County 50,64134,24.67043218407111,8.174015319756482,38.22587212461916,22.066316899996707,11.0186090838466,7.690852619819989,1.6879984478377523,-1.7228688018693255,-1.1790328013734488,-4.589900051080527
County 51,57773,6.587315807560314,9.00229373491711,44.358599373083734,26.5902586529458,39.47867755561566,12.00214816192968,-1.5246785018257065,1.5905555587929725,-0.19822643474174703,2.917007625876932
County 52,64947,13.566945494018984,0.9106174747566447,30.066316206178584,26.78699633774363,28.480194326999406,8.949215544599888,-0.2846657217277209,0.3100722635337898,-0.8927591381317345,-0.2980211528702238
County 53,50960,9.090857190928554,3.3684949444958305,30.486986840826795,29.965976992078488,11.768184358090629,10.325976895496037,-1.0798951178442087,-1.6356005306670283,-0.5795502000985437,-1.1352556129213633
County 54,43316,14.012729810374696,9.815530886645732,31.69622690984877,24.62215077563272,29.835063153909417,19.312159533476894,-0.2054669283417649,0.46781100478238136,1.4647784841590847,2.138056417283231
County 55,60839,15.95527145257708,5.625295814260486,42.643912447183496,43.84546008286191,21.351081120857017,11.91706805798254,0.1396482955900726,-0.5199249443289773,-0.21758189455886923,-0.8771551344779192
County 56,68619,6.866534207396415,6.449938936243635,31.078735232859433,22.57199713452894,14.070198913752169,15.273371982148849,-1.4750720900547483,-1.3675916495607061,0.545966840391096,0.6534472808851381
County 57,48747,10.937215509613589,0.5526813798655932,27.266594194768018,35.630213328470035,26.909937786975785,10.04344842151481,-0.7518679853658774,0.1272573037818624,-0.6438245518169433,0.23530073733079648
County 58,48887,23.55168480304295,5.106639712704313,48.13005070371787,31.042434701155514,31.812398515099908,19.937916176761583,1.4892399015401565,0.6980195568618172,1.6071361800537565,0.8159158353754171
County 59,46578,16.380074628603907,9.88912107891268,47.2403325098912,30.587951224414823,30.133798134103653,14.881514090625007,0.21511954420394414,0.5025908143158482,0.45682038520899854,0.7442916553209026
County 60,47992,14.148239950472238,4.064262511086582,30.463919482609732,29.299794573106986,17.42539460501069,7.940141986183757,-0.1813919683363898,-0.9769676020735102,-1.1223202435645445,-1.9178958773016648
County 61,74097,20.070519815962292,1.4218625070691817,39.03914210774142,41.707867754311145,25.74598664358723,6.472759979322005,0.8707702595211028,-0.008254108530795555,-1.456145099817972,-2.3351694678698705
County 62,44626,19.837243036840746,4.88813323490026,28.215266349592273,27.011924516170243,26.12990332212608,19.147708567656245,0.8293259135593072,0.036442863171750314,1.427366399392403,0.6344833490048462
County 63,49729,5.971580656885376,9.648542426926452,26.183453861407074,20.514403934840583,31.504100923961104,19.17166748315941,-1.6340710470310493,0.6621264334905185,1.4328169783734943,3.729014458895062
County 64,54387,19.17394790885492,3.747390828867656,30.090185869903834,42.95242539897767,20.79602046823201,14.319925631418968,0.7114837825828039,-0.5845471180204133,0.3290607522086041,-0.966970148394613
County 65,72629,21.784866956101673,8.089765965542625,29.812996778465035,41.612006939340134,33.93197785572818,5.254872490193648,1.1753440634037928,0.9447886687689359,-1.7332107269620733,-1.9637661215969304
County 66,64297,8.318757684139078,8.089040146524088,46.46828303589849,26.92254475115007,28.837655466868,8.383023264147319,-1.217067618239724,0.3516891855030955,-1.0215661261894027,0.5471906775534168
County 67,70000,20.619958759999147,2.478358819019898,44.66911444171176,33.08718870812546,11.14994821055616,17.019151761777884,0.9683845088574348,-1.7075778245345645,0.9431263266459315,-1.732836006746068
County 68,66587,10.730732334582038,4.711993167111512,41.28869685677294,22.727204931607925,26.394370650072545,18.131897439695557,-0.7885521344420217,0.06723310838448843,1.1962725177812072,2.0520577606077173
County 69,48534,11.129395066591146,7.298212113965896,48.78035675776691,22.335676719026893,35.857362862953096,11.809847216189805,-0.7177250411939136,1.1689489722805473,-0.24197430357809976,1.6446997098963612
County 70,42521,18.30522930699366,4.399937961432315,32.67630059324174,40.93665271084272,27.027224876658437,10.482809274161667,0.5571457708245642,0.14091229201673522,-0.5438713202846184,-0.9601047990924474
County 71,68263,7.227843432154315,2.3145660760190006,27.35099115667029,30.256642939230826,15.274847963670853,9.113375171870679,-1.4108812838954585,-1.2273420394092536,-0.8554133319817132,-0.6718740874955083
County 72,49705,18.297448976065887,9.691195914660975,23.521953115744676,36.542913505057676,25.31129111042752,6.754557706495625,0.555763504111683,-0.05886293859988723,-1.3920369907322792,-2.0066634334438493
County 73,45474,22.757135853524453,6.682128481524787,29.031600746035995,43.58001396192882,32.708375095879035,6.736168039236454,1.348078995292097,0.8023323989859084,-1.3962205830079333,-1.941967179314122
County 74,46027,18.926225364708127,8.721868589467544,24.357912019113613,26.128264789036557,13.303155893362016,19.28904047611946,0.6674729776462074,-1.4568935791030682,1.4595189703017726,-0.6648475864475027
County 75,69427,13.806557533308181,0.7398023990966149,22.7655829210511,20.328995782271534,34.51297236220715,17.129391720882502,-0.24209584276116233,1.0124301557557989,0.9682055754914232,2.2227315740083844
County 76,67640,13.764287687544494,3.03560524051578,38.087965901207696,20.60371014459431,15.024449234891833,7.471690408842395,-0.24960557484070733,-1.2564943672976516,-1.228891524755404,-2.235780317212348
County 77,49438,20.30192190478613,5.269675453104057,30.925623492693408,37.7346423100793,26.022294766481934,8.105750748258995,0.9118815448432496,0.023914684961614377,-1.0846447637402354,-1.9726116236218707
County 78,54601,16.312840024517655,1.1407620337354913,36.93711027788431,43.11379711983695,21.572304473101525,14.833273259906402,0.2031745310618383,-0.4941693195594363,0.44584574581388603,-0.25149810480738855
County 79,57495,6.698083263836352,9.93381598040052,25.7400716216167,31.683256825321777,17.45871302534067,16.469963227754462,-1.5049993687525418,-0.9730885507743311,0.8181876381727862,1.350098456150997
County 80,73990,16.653421757228095,2.7463927638812744,40.307175789582814,29.37772870243797,29.422975390261968,17.154722678906715,0.2636828560304573,0.41983425321009565,0.9739682898913901,1.1301196870710284
County 81,73206,21.296874057868195,4.055775732281756,26.465163418269793,33.57151061693511,11.12176326317318,7.450065370045743,1.0886464221835759,-1.7108592183005487,-1.2338111540230454,-4.0333167945071695
County 82,51046,11.741327668952199,2.5331131916292895,28.34070781232108,41.472920939536024,32.801374202309354,19.761924320355458,-0.6090080631343904,0.8131596921483163,1.567098578466835,2.9892663337495415
County 83,52221,23.55153159150779,1.5017357280017827,42.25281266434631,36.30384684482354,25.80821916203113,8.417030987225397,1.4892126817204538,-0.0010087730938157027,-1.0138294746460699,-2.5040509294603392
County 84,60298,20.014340006863357,2.70855796324024,36.792136869341356,25.824497417052658,36.273136316315586,13.84123149696046,0.8607892598985438,1.2173548252128588,0.22015932103545668,0.5767248863497716
County 85,65443,16.48127650299929,3.3557962872804445,30.04509238601058,39.364505113014346,25.621549597640495,13.814236329782151,0.23309923986940534,-0.02274152059790839,0.2140180042135955,-0.04182275625371826
County 86,60084,20.03287977585837,6.527201545044671,36.289663476355805,23.36533743341175,11.050995056021444,19.510428284640202,0.86408306652248,-1.719098309565194,1.5098840102232827,-1.0732973658643914
County 87,42863,6.582979214764104,3.1717304238026305,40.819541085747275,24.138999268217823,14.308029066464261,14.86501164612737,-1.5254489482148346,-1.3399026008685722,0.4530661302593717,0.6386124776056341
County 88,74437,22.18778151361223,3.941629229277474,47.36396364432887,35.31705707022474,33.868137659224814,13.773563994822434,1.2469265431404952,0.9373561616232297,0.20476517413395137,-0.1048052073833142
County 89,71080,21.43008226401116,0.5564570153735333,37.42139640183362,25.96958515356578,24.759281465738443,12.78158867995965,1.112312416720746,-0.12312990288522051,-0.02090613391161296,-1.2563484535175795
County 90,49325,23.197433192204176,3.9743316963099633,26.980591366786427,37.61946368888826,23.25637814397576,16.469863071462953,1.4263029629712485,-0.29810335676107574,0.8181648529270494,-0.9062414668052748
County 91,44142,7.5726239501876,5.571916826133799,42.4009289232949,28.737963184798915,19.553043441324803,6.590828908814376,-1.3496269956458196,-0.7292590102206474,-1.429284784486669,-0.8089167990614968
County 92,54632,6.635601741879704,2.039150451980044,43.33307052664122,26.935599000184634,18.536475948013912,5.031378517748411,-1.5160999413082081,-0.8476114836145507,-1.784054912645255,-1.1155664549515976
County 93,68057,7.768311455631796,6.175614529423562,26.01203944887962,44.97296014931994,38.976589374692615,19.287333016841956,-1.3148608234336923,1.532100632322178,1.4591305286109202,4.30609198436679
County 94,43997,12.987574202056003,3.284948451958204,44.617226590336585,21.01540311396149,22.98907992350283,12.479865192502785,-0.3875978024726086,-0.32922318474586193,-0.08954729167255876,-0.03117267394581208
County 95,72129,13.486137221619838,6.5044797006164154,33.94804564168479,36.145563042077804,36.52009098025051,9.925030682530862,-0.29902225567206286,1.2461061825847786,-0.6707642202259324,0.8743642180309091
County 96,57363,16.244367574618114,0.7488677498830159,43.392999862668354,20.967489625306108,29.444893696173228,10.520798901246586,0.19100960014511933,0.4223860618546482,-0.5352287979274943,-0.3038523362179655
County 97,65412,7.444870992650101,8.93213787444386,27.12434659964798,39.0052564479751,35.7528293882098,17.05764974178389,-1.3723238015163601,1.1567788061383717,0.9518844977162159,3.480987105370948
County 98,71646,9.027990027627418,0.6531269890220521,29.977408091530293,25.75224893745727,35.57348634321963,10.735553186281276,-1.0910642040914578,1.135899038587031,-0.48637286402870333,1.7405903786497852
County 99,72647,21.232886965680432,1.706101294841633,48.61091357874959,22.2457966768091,38.68936083369104,16.552537609905393,1.0772783674817523,1.4986604441590274,0.8369730540514388,1.258355130728714
